"ID","Gender","Married","Age","Children","Health_index","Salary","Housing","Location","History","Strategy","AmountSpent"
"83f6e5ea10ae45f328016f6d4355bf0e","Male","Single","Young",1,1,39500,"Rent","Close",NA,"Message",412
"b19f0f94acb83fc5f31f33602d5aa7a5","Male","Single","Young",0,1,45900,"Own","Close","Medium","Message",716
"29c4bb39315fcdc2117da040ceb97260","Female","Married","Young",2,3,37100,"Rent","Close","Low","Brochure",653
"451cc474dce61cfa56261bfa57e47cbe","Female","Single","Adult",1,1,28200,"Own","Close","Low","Message",224
"3cb6f3580fcb12401189120ca19e9a43","Male","Married","Young",2,2,74600,"Own","Close","Medium","Message",705
"8cfcd00a2de334a2161bacdc6387cc43","Male","Married","Adult",1,3,122700,"Rent","Close",NA,"Message",4984
"3ab30cae687d58fbfec89a8a75040c24","Female","Single","Adult",2,1,14200,"Rent","Close","Low","Message",197
"c5a5c667bbfcf410934ea291ace16d72","Male","Married","Adult",0,2,75500,"Loan","Far",NA,"Call",2450
"a2d530deae080f334483c4b1a71c2772","Male","Single","Adult",0,1,62900,"Loan","Close",NA,"Call",2561
"e22595484995d96e468b814550add3ee","Male","Single","Young",0,1,19400,"Own","Far","Low","Call",563
"79047bfb003c859c5e52dc79edbadf6d","Female","Single","Young",0,3,46600,"Own","Close",NA,"Call",546
"c9f97b24f6e658e83338d97d183950fa","Male","Married","Young",1,1,79700,"Own","Far","High","Message",3384
"61cd09b28d8cf30ac6911c3eb1b490cc","Male","Single","Adult",2,2,45900,"Own","Close","Low","Brochure",416
"0087b606b7e72be1af579196bdb98780","Female","Married","Young",0,2,42800,"Loan","Close","Medium","Message",685
"fdb14dd0137012cb4ce13c9b6e34a4f4","Male","Married","Young",0,3,65500,"Own","Far","High","Call",1931
"32136681ad78328b7204c0e89f131303","Female","Single","Adult",0,2,33600,"Loan","Close","Medium","Call",573
"7f180ef703cba0f027b36c41ddef9233","Female","Single","Adult",1,1,55600,"Own","Far","High","Call",1553
"f57fd0e0e2fee7cf2e3e09c21eacf992","Female","Single","Adult",2,2,24000,"Own","Close",NA,"Brochure",362
"25e5e4aee96598867879c005e9d45347","Male","Single","Young",0,1,25700,"Rent","Far","Medium","Message",907
"fc97a0d95658b30c0a7995dcb8e21fe4","Female","Married","Adult",0,2,21500,"Rent","Close","Low","Call",445
"ff5a9e617b5d0191d46d1366bd373f08","Female","Married","Young",0,3,68600,"Loan","Close","High","Message",1342
"cf830169733380ea02a02c5912224951","Female","Single","Adult",2,1,23100,"Loan","Far","Low","Message",457
"36eacef0fe17fd94f95cb0adc8f9ab9b","Female","Married","Young",0,1,53300,"Own","Close","Medium","Brochure",1598
"6994c35185b036bcffe97c06c6070432","Female","Married","Young",0,2,112800,"Rent","Close","High","Call",1861
"c639e686c91bc71fe8cff95c766acdb4","Male","Married","Adult",0,1,124900,"Rent","Close","High","Brochure",4109
"2cdf1b5572dd702685bb8632836b4326","Female","Single","Adult",0,2,72200,"Own","Close",NA,"Brochure",3278
"5479acbac281fd4dec24a2c55a1eb3cf","Male","Single","Adult",1,3,35100,"Own","Close","Low","Brochure",421
"9bdcf5095c820fb9e680dc9609371efa","Female","Single","Young",0,1,14900,"Loan","Close",NA,"Brochure",275
"5dd663403eac40645b7a0a1b2fde33cd","Male","Single","Adult",0,1,72000,"Rent","Close","High","Message",1475
"4aff222ccd5bf5ee51d9028c36117211","Male","Married","Young",0,3,82400,"Own","Close","High","Brochure",1779
"ad4d49e192dcbb38565335979a4244dc","Male","Married","Young",3,3,41600,"Rent","Close",NA,"Message",1634
"b0d249d83c3dde79784d4d1875b38dc2","Female","Married","Adult",2,2,68500,"Own","Close",NA,"Call",1500
"8147629e2295071a75949cf20829a42b","Male","Married","Young",0,1,62200,"Loan","Close","High","Brochure",1348
"3e7fefd2eac9f055dda8dcd9ccfb92dc","Female","Single","Adult",0,2,35900,"Own","Close",NA,"Call",962
"448b6eda4b80b1f13a659551b52df048","Male","Single","Adult",0,3,14100,"Loan","Close","Low","Brochure",328
"bf7e735854367dc900e0be438f9ec45b","Female","Married","Young",1,2,36500,"Loan","Close",NA,"Brochure",747
"aea86c2f79f03d9d97096096c4b7ab2b","Female","Married","Adult",1,3,86400,"Rent","Close","High","Call",1713
"485fab084d37998c863814d96c0e3c3a","Female","Married","Adult",0,3,39500,"Own","Close","Medium","Call",1006
"92e41f6119bf08d47bb89965cacbf50d","Male","Married","Young",0,2,85300,"Loan","Close",NA,"Call",2523
"f8dd3f80a96944609045e2fa0dc138b6","Female","Married","Young",0,1,110700,"Rent","Close","High","Message",2458
"8b065053b5aaa8ce7101ec74afb17358","Male","Single","Young",0,1,17700,"Rent","Far","Low","Brochure",742
"f141d0825477cfc9825766da88c10a40","Female","Married","Adult",1,2,33200,"Rent","Far",NA,"Brochure",1639
"e7d7f94d6bcba2dc9ff96b5476cec956","Female","Single","Adult",0,3,53800,"Own","Close","Medium","Message",843
"6b09147e03876494cd0d98ed779abb72","Male","Single","Young",0,3,44400,"Rent","Close","Medium","Call",886
"c090dc63788aaf4e7cf17b231d82cd14","Female","Married","Adult",1,3,135700,"Own","Close","High","Brochure",2746
"4b969ef68200ced95040f7bf898548e8","Female","Single","Young",1,3,20700,"Own","Far","Low","Call",550
"ae8eccec1f4ed6f4cbc2d07e56d46bc5","Male","Married","Adult",2,2,83500,"Loan","Far","High","Brochure",2098
"dc8c1804bdeb17c76f20bc72e0be8ccb","Female","Married","Young",2,3,84200,"Rent","Close","Medium","Call",954
"8fc9b6e86ecd6cac4c4867cf94518530","Female","Married","Young",1,2,79900,"Loan","Close","Medium","Brochure",1041
"eac50b34da92615ec10a21e20721d0bd","Female","Single","Young",0,3,19700,"Own","Far","Low","Message",535
"07f7f3ebf99b773f7ed8c9460cf9fc65","Female","Single","Adult",0,1,35300,"Own","Close",NA,"Message",1369
"c9a81ce12a4900d271e5a4a3fbfc1058","Male","Married","Adult",0,1,52000,"Rent","Far","High","Brochure",2545
"d434a246b3053437561f4014d007587d","Male","Single","Young",1,1,21300,"Own","Close",NA,"Message",329
"d6aee864ad35d647b0c6f74dd4944f90","Male","Single","Adult",0,2,63700,"Own","Close",NA,"Call",1351
"009e7ec27d9fc12cc255ae09b3de2dd9","Female","Married","Adult",0,2,25900,"Own","Close","Low","Call",582
"64388a626d74dced5429dd67cf2882cb","Male","Married","Adult",2,2,65800,"Own","Close","Medium","Brochure",578
"a51302fc8350041663f0cd43d405aafa","Female","Single","Young",0,2,11000,"Own","Close",NA,"Call",195
"df75ab7f791168dda065c218749bc475","Female","Married","Adult",0,3,65900,"Loan","Close","High","Call",777
"6d8a13179a70403384a7695afb59f44d","Female","Married","Young",1,2,108100,"Loan","Close","High","Call",1133
"05194e6b8e1251c4644d95661aed6431","Male","Married","Young",2,2,107300,"Rent","Close","Medium","Call",1566
"33dd0d6cc5eeb0d4b2920b2f2e7399c8","Female","Married","Adult",0,3,79500,"Own","Close","High","Message",1651
"281493c063404150d5d8ed70f3901930","Female","Married","Young",0,1,95900,"Rent","Close",NA,"Call",3168
"090cfc4bf7bc65495a6077ac78715557","Male","Single","Young",1,3,45200,"Loan","Close","Medium","Call",699
"0bdf98aa8ed490399507ef71def983a4","Male","Married","Young",0,1,98500,"Own","Close","High","Message",2034
"73d281fc2ce5758d926b80d7317076ec","Female","Married","Young",0,3,96200,"Rent","Close","High","Message",1457
"bdfad6bd5853a7430465164ac85bbb4e","Male","Single","Adult",0,3,17900,"Own","Close",NA,"Brochure",395
"5ab9f8ac48eab9883da5c788612bc8b9","Male","Married","Adult",0,1,42700,"Loan","Close","Medium","Message",541
"70a6b86035ce822d2b98cf3aa3242f3d","Male","Single","Adult",0,3,49700,"Loan","Far","High","Call",2844
"47491edc240293d4648bdd93fcefdf74","Female","Single","Young",3,3,43000,"Rent","Close","Low","Brochure",225
"d7b46be0daa1b067c9e6b94b9148f0bb","Female","Single","Young",1,1,15500,"Own","Close","Low","Call",210
"4180588b46d03ecf71777ecf0a23782d","Male","Single","Adult",3,1,13000,"Loan","Close","Low","Call",43
"b78fa6be7c079da7f5f022d32a5c54ba","Female","Single","Adult",3,3,27200,"Own","Close","Low","Message",243
"cdf4b967bf74c7735f02fe66727c1325","Female","Married","Young",0,2,26700,"Own","Close","Low","Brochure",1120
"2770681ee9f8e0bc241ab4da71605bf8","Male","Single","Adult",0,3,61000,"Rent","Far","High","Brochure",975
"42795295dc2686a9a6380b80a11576c0","Female","Married","Young",3,2,76600,"Loan","Close",NA,"Call",2904
"c17c9e0ec4398c8dbfeb15c62a81eda8","Male","Married","Young",2,3,117500,"Rent","Close","Medium","Call",927
"0780e26140e60f6aa7c401019e3095c3","Male","Married","Adult",0,1,90600,"Own","Close","High","Message",3167
"fea3297fdb4ec21073ba0ec6213bac15","Female","Single","Adult",0,2,12600,"Own","Far","Low","Brochure",241
"8ae800e5dbbda3d04f5b276c7bfa5213","Female","Single","Young",2,1,12700,"Rent","Close","Low","Brochure",65
"574caad0995845cd05537dfe4eb941b6","Female","Married","Young",3,2,77600,"Rent","Far","Medium","Message",858
"4573776cc790fdd0e1506e54a02d466f","Female","Married","Adult",1,3,92400,"Loan","Far",NA,"Call",2191
"ef6b1e668b9e69773445f714ab0954de","Female","Married","Young",0,2,71800,"Rent","Close","High","Call",1946
"b95919aae79780407cbccc064c479414","Male","Married","Young",3,3,95800,"Loan","Far",NA,"Brochure",2581
"540d9c307a085d05e9e63d6ed53d151d","Female","Single","Adult",3,1,32600,"Loan","Close","Low","Message",172
"5667a414143bb34de8ec1776d8a8dab3","Male","Married","Young",2,1,74500,"Loan","Close","Medium","Call",824
"16d0e1d6dffb50a70c38a9b01bb73d43","Female","Single","Young",0,1,29200,"Loan","Close","Low","Call",556
"4f164826cf41611d8e1b80a861b44f04","Female","Single","Young",1,3,12900,"Rent","Far","Low","Message",167
"45734e5eb7e06c12aec185e73a6a7348","Male","Married","Young",1,2,117700,"Own","Close","High","Call",2104
"741db66c400c18caab2b4076a1b409d4","Female","Married","Adult",1,1,64100,"Loan","Close","Medium","Call",1332
"bb62605ffacc8e1b29aa74dfd118a6e2","Female","Single","Adult",1,3,46500,"Own","Close","Medium","Brochure",829
"c3cea863a56a21bab7e2cc045fd1120e","Female","Single","Young",1,1,12400,"Rent","Close",NA,"Call",229
"14382b4be6c680264907576751d77976","Male","Married","Young",0,3,130600,"Rent","Far","High","Message",3442
"e3706622c7a21f238406820b148a0069","Male","Married","Young",0,3,74400,"Own","Far","High","Brochure",1893
"5ac443061300e83f2368c4ca541ea53a","Female","Single","Adult",2,1,40600,"Loan","Far","Medium","Message",690
"35b1b70c313177f6f3cc6e03d38f892f","Female","Married","Adult",1,1,54200,"Own","Close","Medium","Call",486
"18a788952051560c24ddd37f3cf474a3","Male","Single","Adult",1,2,65400,"Rent","Far","High","Message",2290
"4daf82dd4986ff975f5cdd5e13b030f8","Male","Single","Adult",0,2,49100,"Loan","Close",NA,"Brochure",934
"449fab94419d68969764a67d236286d0","Female","Single","Young",2,1,10600,"Loan","Close",NA,"Message",517
"bca8dc0b9437f1872d07da7a5054c136","Female","Married","Young",0,3,76400,"Rent","Close",NA,"Brochure",2216
"99c30f61a72bb070025ecea17026f2ba","Female","Married","Young",1,3,93700,"Own","Close","High","Message",1521
"f0e1273c44db9f89b1774e9fb2860f08","Male","Single","Young",0,2,49000,"Own","Far","High","Brochure",1523
"82d0373e6bd38b1bd0237a2ba57ab966","Female","Married","Young",1,3,96500,"Own","Close","High","Message",1364
"ee67c6f9f427e401f538b929210d3180","Male","Single","Young",0,2,55600,"Loan","Close",NA,"Message",952
"eefa73f84512f412ab787614d3ca94ab","Male","Married","Adult",1,1,99600,"Rent","Close","High","Brochure",871
"f71fb3199aefc79e199e288547214244","Female","Married","Adult",3,2,79900,"Own","Close","Low","Brochure",295
"f44de71b5d9ed4dea49d06734bdd0da9","Female","Married","Adult",0,2,50500,"Own","Close","Medium","Message",642
"55e1caff37d5e5cb5857a76cc0fba3ad","Female","Single","Young",0,2,16300,"Own","Far","Low","Message",317
"d38525defed188835d54aaf56302f625","Female","Married","Adult",0,3,49200,"Loan","Close","Medium","Message",1078
"05419d838d2b42808f8fdaa82b0d8b60","Male","Single","Adult",2,2,48100,"Own","Far","Medium","Brochure",961
"c02c9601c8ea1c7ef72f0e0281bf3a1b","Male","Single","Adult",2,2,61300,"Own","Far","High","Brochure",1241
"19bf94dda49fbb06de258113d05d7f80","Female","Married","Adult",1,2,72600,"Rent","Close",NA,"Brochure",1999
"5684983b10eb207b7bd7a0e00c49ef9a","Male","Single","Young",0,3,19500,"Rent","Far",NA,"Message",571
"7259fa662e7b966fb28a15e40cb93648","Female","Single","Adult",1,3,17200,"Loan","Close",NA,"Call",329
"64ea954750e6f4e9f5c4a9a39d49f98c","Male","Single","Young",0,2,51100,"Own","Far","High","Brochure",1984
"f16c965ce79f1331aac110d8327e48e0","Male","Single","Adult",1,1,76800,"Own","Close","Medium","Call",1061
"82face8878c500f70f80673c7b766751","Male","Single","Young",0,1,60200,"Own","Far","High","Call",1955
"66a9f2bcdfac4d20d3398c53794718e8","Male","Single","Young",2,1,59100,"Own","Close","Low","Call",580
"7b2365fe782620cfbcbab6cc7fbb488f","Female","Single","Young",0,3,32500,"Loan","Close","Medium","Message",883
"40639fdd9971105f419bfdd176120e59","Female","Single","Adult",2,3,49500,"Own","Far","Medium","Brochure",1195
"9ae1e02b2eb8bbe4c5c59a18bb53c2a6","Male","Married","Young",1,3,109600,"Own","Close","High","Call",2318
"87c8985967f5081822f9d4547c8ed94c","Female","Married","Young",0,3,47300,"Own","Close",NA,"Brochure",640
"819e7feed703a5ad4081dd0791414dab","Male","Married","Young",1,2,93000,"Own","Close","High","Message",2644
"81f04b03bab5adab09aa6ffac80c1fb8","Female","Single","Adult",1,2,32000,"Loan","Far",NA,"Message",1320
"96ab607ca4a41dd4b3f516939ee452b0","Female","Single","Adult",1,3,44700,"Rent","Close","Medium","Brochure",502
"64dcb60cd7ad0198cdfeae6378fff6a8","Female","Married","Young",0,3,69400,"Rent","Close","High","Call",2419
"203d72db2a08e87aff16e59aa1861647","Male","Married","Young",2,1,64300,"Rent","Close","Medium","Call",661
"5437f3fe1cd88468d6ed270a0de97db7","Male","Single","Young",0,3,75400,"Loan","Far","High","Message",2723
"606f6e62c459b3a9d828220b0cba9c6d","Male","Married","Young",0,1,96100,"Rent","Close","High","Call",1588
"2a0d7242ba05f3a3cf8b02ca118d64c3","Female","Married","Young",3,3,118000,"Own","Close","Low","Brochure",581
"61e1c4ae0379c334f7331bf65b0a766c","Male","Married","Young",1,1,69700,"Own","Close","Medium","Brochure",1432
"d111485c55cda02f48f5636ff35dfb12","Male","Single","Young",0,2,59300,"Loan","Close","Medium","Brochure",929
"eeb79aabb63c6b76f1bfb207f4f5323d","Female","Married","Young",3,1,88600,"Own","Close","Low","Brochure",212
"def61cbcfed75f62ed953e0521f9cc8d","Male","Married","Young",0,2,102600,"Loan","Close","High","Call",2546
"2058b50bd3c78c99612f00803d7b23c0","Male","Single","Young",0,1,43700,"Loan","Close",NA,"Message",1344
"9e6e478e2abb2cf7ab02cf77981f33c5","Female","Married","Adult",0,3,22400,"Own","Close",NA,"Message",947
"e55f23df84449ac139bcd90a89eec671","Male","Married","Adult",1,1,70500,"Rent","Far",NA,"Call",2145
"2b3baef398734d56b905beb9afae6f7d","Male","Married","Young",1,2,54200,"Loan","Close","Medium","Message",757
"75443e370ef20c236305e936fe4c8a9f","Female","Single","Young",1,1,25300,"Loan","Far",NA,"Brochure",451
"d48faffc73527a81418356bd86312c39","Male","Married","Adult",1,1,116100,"Own","Close","High","Call",2975
"d7a60c69b33ae11e207d8343461c04e3","Female","Single","Adult",0,1,15900,"Rent","Close",NA,"Message",406
"31f97f716282cbff3c68cf4806c47550","Female","Single","Adult",3,1,46600,"Own","Close","Low","Call",158
"3b38ec700479c8b15a20ba0720c30b0b","Male","Single","Adult",0,2,23200,"Rent","Close",NA,"Message",534
"aeb61b032c109f5f6548744c3a2a0ca8","Male","Single","Young",0,2,18200,"Rent","Close","Low","Message",401
"d547f2c774cab59d1715c1647df59a73","Female","Married","Adult",1,3,82700,"Own","Close","High","Message",1753
"e9dcc6387ec0ff62634560c4aaf35752","Female","Single","Young",0,1,17000,"Own","Close","Low","Message",659
"03deb42976a33eb118cf2a641a4b8438","Male","Married","Young",2,3,83000,"Rent","Close","Medium","Message",726
"0a2027bfb087c1d21272c7ce8917291d","Female","Married","Young",1,2,42400,"Own","Close",NA,"Message",1166
"5b8ef6cf724786e50dc2dce8a453568c","Male","Single","Adult",2,3,40200,"Rent","Close",NA,"Call",1197
"f27530c7ffa54e0054a9d8490c2565bd","Female","Single","Young",0,3,17300,"Rent","Far","Low","Call",411
"a0f99e4b753b5cb65aecbe6a06f0132a","Female","Married","Young",1,1,109800,"Loan","Close","High","Brochure",2258
"ed2ec529d5de754a09f1758298489432","Female","Single","Adult",3,2,64400,"Loan","Far","Medium","Message",1913
"2e574ab00f44420523fc8de3f211ac54","Female","Single","Young",1,2,27600,"Own","Far","Medium","Message",893
"e373bd889740fe9fa0e44b8b04e505a5","Female","Single","Adult",1,1,25100,"Loan","Close",NA,"Message",421
"946e94e3acaf07754700315db1537f90","Female","Single","Adult",3,3,46300,"Loan","Close",NA,"Brochure",1138
"b0f5bff493d91d2093c873738e7d5d94","Female","Married","Adult",0,2,74900,"Loan","Far",NA,"Brochure",1804
"176ab2681c04eeba029db33ba4630d12","Male","Single","Adult",0,2,67900,"Rent","Close","High","Message",1418
"ef55787e6e91aed256d1c3a7a48a8896","Male","Married","Adult",2,1,88500,"Own","Close","Medium","Message",1104
"2b0f136d1a94bba5545316eb8a587d06","Male","Married","Young",3,1,99200,"Rent","Close",NA,"Brochure",2796
"95473dc098640b28e608a15e3ec849b0","Female","Married","Adult",0,1,62800,"Rent","Close","High","Message",1403
"a42808a751633c0798ecd4d2bae4bbf0","Male","Married","Adult",2,2,76900,"Own","Far","High","Message",3230
"997eac864d4ead35e23c4c788209ad11","Male","Married","Young",3,3,84100,"Loan","Close",NA,"Message",1352
"a248f716e1a9dc10561cac54cb8177e2","Female","Married","Young",0,3,77600,"Own","Close","High","Call",2004
"0d44d4972db0a0233a75f92b4d25e726","Female","Single","Adult",1,1,19100,"Own","Close","Low","Message",403
"caf5cc6100cca39d7b2e0436e1a6cccb","Female","Married","Young",0,1,128700,"Own","Far","High","Call",3995
"e0c6bbce5d0a67934640717dad7aac38","Female","Single","Adult",1,1,14400,"Loan","Far","Low","Brochure",390
"a19d1d60389663e6c3582e5e767e7973","Male","Married","Adult",0,3,49600,"Rent","Close","Medium","Call",770
"595af954fccbbf078f292b778a14e38d","Female","Single","Young",0,2,47000,"Rent","Close",NA,"Brochure",963
"6dbd2917072eba5c7dbe46fcb1e1c04d","Female","Married","Adult",0,3,36600,"Loan","Close","Medium","Call",833
"4294befbb19029b4005b96374aab053a","Female","Single","Adult",1,1,65800,"Own","Close","Medium","Message",869
"949da3ccaad8105648cc709d4ff9b30f","Male","Married","Young",2,2,52800,"Own","Far","Medium","Message",926
"6df1d15c138d35416f2416b4ad28c5fb","Male","Married","Adult",0,2,96500,"Loan","Close","High","Message",3780
"fd302b2c27b75fbbd371f3a18af4d5ab","Female","Married","Young",1,1,63500,"Rent","Close","Medium","Message",1023
"68bd86cd3a9a37ed81161f7f73c75b3b","Male","Single","Adult",1,3,60400,"Loan","Close","Medium","Brochure",791
"e261db5029ce2d3007fbef11fc29e499","Male","Married","Adult",3,1,102700,"Rent","Close",NA,"Call",1473
"a22b62d83a6e37a71bfdb83ca9ef5e4e","Male","Married","Young",2,1,100100,"Rent","Close",NA,"Brochure",1597
"9703f2bd3e11baabc52ce8cea381215e","Male","Single","Adult",0,2,54400,"Loan","Close","Medium","Call",1150
"15c9668bb99b49b6c7202f4c5328f69a","Male","Married","Adult",3,2,105600,"Own","Close","Low","Brochure",304
"639c894c65cea9e5d1364d3097d0232a","Female","Married","Adult",0,2,57900,"Rent","Far","High","Message",1693
"320b4586610da1e1bd2677b7b1897746","Male","Single","Adult",3,2,31500,"Loan","Close","Low","Message",269
"41b76ed9ffd0a9a5599cf75c527aa632","Female","Married","Young",1,2,60100,"Own","Far","High","Message",1430
"339223c212e1241420a57e3285b38e41","Male","Married","Young",2,1,87400,"Own","Close",NA,"Brochure",2729
"a017425c5b31676bbaa47a73efaec111","Male","Married","Adult",0,3,117900,"Rent","Close","High","Brochure",1760
"2ba4cadefa79e7c0930b10bb4c69a3af","Male","Single","Adult",1,3,48800,"Loan","Close","Medium","Message",1271
"45611a0a64cced3916b3fda17e8a3ea6","Female","Married","Young",3,3,67900,"Own","Close","Low","Call",356
"fa3d226a7d7f51029c801157b67c326d","Male","Married","Young",0,2,66200,"Own","Far",NA,"Call",1024
"4afeadb12e72bc53eefef6bf59d7171a","Male","Married","Young",2,1,88000,"Rent","Close","Medium","Call",524
"9846a1488a1207588860bcc45ed3206f","Male","Married","Young",1,2,94200,"Own","Close","High","Message",1211
"5a9d49e49b9240f49407b30ed981d70b","Female","Single","Young",3,3,29200,"Rent","Close",NA,"Call",636
"109d28e9c50625abe2dfd7929d9f457f","Male","Single","Young",0,3,15300,"Own","Far","Low","Message",645
"8d250100837d29d9d60870ad80145431","Male","Single","Young",0,1,17500,"Rent","Far","Low","Brochure",472
"abd878bcd8eadd64246d5497beed9ec5","Male","Married","Adult",0,1,168800,"Own","Close","High","Message",1512
"6e2731137485fb4fe4cdda45f2fa9e2a","Male","Single","Adult",0,1,40200,"Own","Far","High","Message",1634
"ad12625255d0fda64af828da9f0679e6","Male","Single","Adult",3,1,28400,"Own","Close","Low","Message",182
"8e5c348b115b330cfa714e06a2f1366b","Male","Married","Adult",3,3,72200,"Loan","Far","Medium","Call",1042
"1520488d1a57a179772162d737fa8b8d","Female","Single","Adult",0,1,55200,"Rent","Far","High","Message",1714
"167adb61343747efe7edf836fc55700b","Female","Single","Young",0,3,44600,"Loan","Close","Medium","Call",966
"a9b259a7c3a2094475545ead676fb315","Male","Single","Young",0,1,58400,"Loan","Close","Medium","Message",829
"122fa61375394ffda6e53f90b4c3bd4a","Female","Single","Adult",1,2,67800,"Own","Close","Medium","Message",680
"f2c22a72f2a1a5c8d1131a3aaa61180b","Female","Single","Adult",0,2,25500,"Rent","Close","Low","Message",636
"0946137853cb7a884f71b46fa4e8bd92","Female","Single","Young",3,1,20000,"Own","Far","Low","Message",182
"5f2f7d99c1038e943c8ee6fa78bc8ac7","Male","Single","Adult",1,2,52600,"Rent","Far",NA,"Call",1773
"3baf43b1647d6c77410b5ba65e06aff4","Male","Married","Young",1,3,97600,"Rent","Far",NA,"Message",2902
"d7656088b345b9dd706a2342803b767f","Male","Married","Adult",0,3,23400,"Loan","Close","Low","Message",348
"6299d60e2d730ab7718bfa1c44899f1a","Female","Married","Adult",3,3,102500,"Own","Close","Low","Brochure",548
"4817cf15a8186b829c3715637a10dc5f","Female","Married","Adult",1,1,52300,"Loan","Far","High","Message",2034
"8937412f13b4fce9672a55046b61964d","Male","Single","Adult",0,2,65400,"Loan","Far","High","Brochure",2296
"a9333fe5bcf0969b10195136212fa4c6","Male","Single","Young",0,2,19600,"Own","Close","Low","Message",395
"c8f1acf2b42c92ac351c8b8e5d6d2692","Male","Married","Young",0,2,37000,"Own","Far","Medium","Brochure",850
"b03f2c729a1ac57484b5f6207407fb9a","Female","Single","Young",0,2,13200,"Own","Far",NA,"Call",512
"fa338599ac4896075052953af14a60f2","Male","Single","Young",1,1,63800,"Loan","Close","Medium","Call",1622
"8f3e811732c0674a1772105421572f85","Female","Single","Adult",0,3,22600,"Own","Far",NA,"Call",865
"7168b2755f973ee92d32af384bdaf50f","Female","Single","Young",0,1,37300,"Own","Close","Medium","Call",673
"605db22bf82fcaa18a45184fffec9294","Male","Single","Adult",1,3,14900,"Loan","Far",NA,"Message",422
"a3144be165962596fbf192044cce706c","Female","Single","Adult",1,3,36700,"Own","Close",NA,"Call",529
"5970a160b277c31c669b551804ec9183","Male","Single","Adult",0,2,63200,"Own","Close","High","Message",1932
"99585367b50895800c4dd7787ebaa874","Male","Married","Adult",0,1,77300,"Own","Close","High","Call",1853
"f400567f4ff39a419aa6c5824de44246","Male","Single","Young",1,3,43100,"Loan","Close",NA,"Message",1224
"99cdca2d21419f7a04c499bb4a577f69","Female","Single","Young",1,3,44800,"Own","Far","Medium","Brochure",666
"5a77f877a341f253fa568b1854b3605d","Female","Married","Young",0,3,70900,"Rent","Close","High","Call",1685
"84762bd17d150872cc934983c465dbdf","Female","Single","Young",0,1,38200,"Loan","Far","Medium","Call",1476
"83c2e01e3f28ff9ab5b4239ac3425812","Female","Single","Young",1,3,18400,"Loan","Far","Low","Brochure",319
"4e79a09c6e61f416a21fbcff18c45a3d","Female","Single","Young",3,1,40700,"Rent","Close","Low","Message",232
"eade3f780c40402ec5d3442750d3ae9e","Male","Single","Young",0,2,71300,"Rent","Close","High","Message",1543
"9b49136ed76e02ccee1682cd2b7344b1","Female","Single","Young",2,2,36400,"Rent","Close","Low","Call",506
"24b85f8767e43fdf4f8acd3a0b05ca5d","Male","Single","Adult",0,2,15400,"Loan","Close","Low","Call",172
"8a31b550111a61f338d1b27a74312d89","Male","Single","Adult",1,3,39100,"Own","Far","Medium","Message",1001
"ec50e882ebce6a7dfc4f3dfabab403f4","Male","Single","Adult",0,1,43800,"Own","Close","Medium","Call",606
"349c8219f889cc05e270ff84e61c19d4","Male","Single","Adult",0,2,25300,"Own","Far","Medium","Call",591
"5e5f9409b16e447905fbe51ed6d10330","Male","Married","Adult",0,1,71800,"Own","Close","High","Message",1389
"2e9f622d0b2e873fdcfd674164c253e3","Male","Single","Young",0,1,73200,"Rent","Close","High","Call",2177
"399a2fdd41e30916b4aeb1eaaf4e25da","Male","Married","Young",1,3,79000,"Rent","Far","High","Message",2279
"4500ce59de838068992fb223db9ec04f","Female","Married","Young",1,1,75200,"Loan","Close",NA,"Message",2702
"da941a8bfd376660af7f997755dfed9a","Female","Single","Young",3,2,25300,"Loan","Close",NA,"Message",510
"2d1c9a09e48abb07a76c29133efae280","Female","Married","Adult",0,3,43600,"Own","Close","Medium","Brochure",1047
"81c4b788227a0184d9eca2e2770cf0a0","Male","Married","Young",2,3,83600,"Rent","Close","Medium","Message",538
"49a1a0e2b3a8a68863c116e26b28ceae","Female","Single","Young",0,1,56200,"Own","Far","High","Brochure",1546
"b6ddb877d0a759d32227237b9d051444","Male","Married","Young",0,3,45500,"Rent","Close","Medium","Call",754
"e213bd7d3e83fe34c462d90b61831594","Male","Married","Adult",1,3,99300,"Own","Close","High","Call",1504
"b3eec5f3699c166f198cf0cf9eb93dd0","Male","Married","Adult",3,1,108000,"Loan","Far","High","Message",1849
"8ec91730289520f77f7d48d1096683fd","Female","Married","Adult",1,2,84900,"Loan","Far","High","Brochure",3072
"4e9fc0cb93489ce63fecef149f58bc26","Male","Married","Young",3,2,93000,"Own","Far","High","Message",1046
"7587c5b762e957a85dd481aa0ffe81b2","Female","Married","Adult",0,3,82000,"Rent","Close","High","Message",1800
"e3e6e15e3841eb0ea320efb8bf90a8ac","Female","Single","Adult",3,3,33000,"Rent","Close",NA,"Brochure",700
"2e5f78dcf4ff9a104a12d7bba05ef763","Female","Single","Young",2,2,36900,"Own","Close","Low","Message",514
"78b91a091127bf379ac32a5f58b1f72d","Female","Single","Adult",1,1,33200,"Rent","Close",NA,"Brochure",320
"d8337be95df04ecd5661107bd9d47b73","Male","Married","Adult",0,3,49300,"Rent","Close",NA,"Message",1692
"45ed17766c248c2c87d9203fb05363d1","Male","Married","Young",0,3,66200,"Own","Far","High","Call",2057
"5bbe58a84b64c9111996d5459e303bef","Male","Married","Adult",2,1,96800,"Own","Far","High","Brochure",2299
